ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
882	0		user	messages to Screen Co. with video files attached	EMAILSEARCH	search_email	messages to <contact_name_to>Screen Co</contact_name_to>. with <attachment_type>video files</attachment_type> <attachment>attached</attachment>	[]		1
883	0		user	to cyndi	EMAILSEARCH	search_email	to <contact_name_to>cyndi</contact_name_to>	[]		1
884	0		user	John attachments	EMAILSEARCH	search_email	<contact_name>John</contact_name> <attachment>attachments</attachment>	[]		1
885	0		user	what emails have I sent to Fourth St. Bank with word files in them	EMAILSEARCH	search_email	what <message_type>emails</message_type> have I sent to <contact_name_to>Fourth St. Bank</contact_name_to> with <attachment_type>word files</attachment_type> in them	[]		1
886	0		user	From Mary school schedule	EMAILSEARCH	search_email	From <contact_name_from>Mary</contact_name_from> <keyword>school schedule</keyword>	[]		1
887	0		user	From Tim on Monday	EMAILSEARCH	search_email	From <contact_name_from>Tim</contact_name_from> on <start_date>Monday</start_date>	[]		1
888	0		user	email sent to jane	EMAILSEARCH	search_email	<message_type>email</message_type> sent to <contact_name_to>jane</contact_name_to>	[]		1
889	0		user	I want the email about trip from Jim	EMAILSEARCH	search_email	I want the <message_type>email</message_type> about <keyword>trip</keyword> from <contact_name_from>Jim</contact_name_from>	[]		1
890	0		user	Update me about the attachments	NOTSURE	other_domain	Update me about the <attachment>attachments</attachment>	[]		1
891	0		user	From Kim the week of January 26th-February 1st	EMAILSEARCH	search_email	From <contact_name_from>Kim</contact_name_from> the week of <start_date>January 26th-February 1st</start_date>	[]		1
892	0		user	email from January 7th to 19th to Elsa	EMAILSEARCH	search_email	<message_type>email</message_type> from <start_date>January 7th</start_date> to <end_date>19th</end_date> to <contact_name_to>Elsa</contact_name_to>	[]		1
893	0		user	to Sandy regarding papers	EMAILSEARCH	search_email	to <contact_name_to>Sandy</contact_name_to> regarding <keyword>papers</keyword>	[]		1
894	0		user	excel to pam	EMAILSEARCH	search_email	<attachment_type>excel</attachment_type> to <contact_name_to>pam</contact_name_to>	[]		1
895	0		user	email from Joe word attachment 	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Joe</contact_name_from> <attachment_type>word</attachment_type> <attachment>attachment</attachment> 	[]		1
896	0		user	.rar sent last week Bill	EMAILSEARCH	search_email	.<attachment_type>rar</attachment_type> sent <start_date>last week</start_date> <contact_name>Bill</contact_name>	[]		1
898	0		user	March 6 through 8 messages from Biill	EMAILSEARCH	search_email	<start_date>March 6</start_date> through <end_date>8</end_date> messages from <contact_name_from>Biill</contact_name_from>	[]		1
899	0		user	see emails sent to Kelly that include documents	EMAILSEARCH	search_email	see <message_type>emails</message_type> sent to <contact_name_to>Kelly</contact_name_to> that include <attachment_type>documents</attachment_type>	[]		1
900	0		user	excel from pam	EMAILSEARCH	search_email	<attachment_type>excel</attachment_type> from <contact_name_from>pam</contact_name_from>	[]		1
902	0		user	from johnny	EMAILSEARCH	search_email	from <contact_name_from>johnny</contact_name_from>	[]		1
903	0		user	Show me the email from James on Tuesday	EMAILSEARCH	search_email	Show me the <message_type>email</message_type> from <contact_name_from>James</contact_name_from> on <start_date>Tuesday</start_date>	[]		1
904	0		user	emails to Beau Ravolonde with PDFs	EMAILSEARCH	search_email	emails to <contact_name_to>Beau Ravolonde</contact_name_to> with <attachment_type>PDFs</attachment_type>	[]		1
906	0		user	to John word application	EMAILSEARCH	search_email	to <contact_name_to>John</contact_name_to> <attachment_type>word</attachment_type> <keyword>application</keyword>	[]		1
907	0		user	Goku attachments school.	EMAILSEARCH	search_email	<contact_name>Goku</contact_name> <attachment>attachments</attachment> <keyword>school</keyword>.	[]		1
908	0		user	Perform a search for the emails from Tod on sales I've received.	EMAILSEARCH	search_email	Perform a search for the <message_type>emails</message_type> from <contact_name_from>Tod</contact_name_from> on <keyword>sales</keyword> I've received.	[]		1
913	0		user	Pull up emails sent to me from Nancy.	EMAILSEARCH	search_email	Pull up <message_type>emails</message_type> sent to <relationship_name_to>me</relationship_name_to> from <contact_name_from>Nancy</contact_name_from>.	[]		1
914	0		user	Family folder to Paul	EMAILSEARCH	search_email	<keyword>Family folder</keyword> to <contact_name_to>Paul</contact_name_to>	[]		1
916	0		user	the mail with photos attached from Bill	EMAILSEARCH	search_email	the <message_type>mail</message_type> with <attachment_type>photos</attachment_type> <attachment>attached</attachment> from <contact_name_from>Bill</contact_name_from>	[]		1
919	0		user	to Mandy about clearance	EMAILSEARCH	search_email	to <contact_name_to>Mandy</contact_name_to> about <keyword>clearance</keyword>	[]		1
921	0		user	The dog was seen sitting on the lap	NOTSURE	other_domain	The dog was seen sitting on the lap	[]		1
922	0		user	email about new year party	EMAILSEARCH	search_email	<message_type>email</message_type> about <keyword>new year party</keyword>	[]		1
923	0		user	show me the email from Viv with an attachment	EMAILSEARCH	search_email	show me the <message_type>email</message_type> from <contact_name_from>Viv</contact_name_from> with an <attachment>attachment</attachment>	[]		1
924	0		user	I want to see every email sent to Ron concerning data collection.	EMAILSEARCH	search_email	I want to see every <message_type>email</message_type> sent to <contact_name_to>Ron</contact_name_to> concerning <keyword>data collection</keyword>.	[]		1
926	0		user	Emails to Bill	EMAILSEARCH	search_email	<message_type>Emails</message_type> to <contact_name_to>Bill</contact_name_to>	[]		1
928	0		user	pictures to mother Halloween	EMAILSEARCH	search_email	<attachment_type>pictures</attachment_type> to <relationship_name_to>mother</relationship_name_to> <keyword>Halloween</keyword>	[]		1
929	0		user	To Molly with file	EMAILSEARCH	search_email	To <contact_name_to>Molly</contact_name_to> with <attachment_type>file</attachment_type>	[]		1
930	0		user	please do not get confuse	NOTSURE	other_domain	please do not get confuse	[]		1
931	0		user	 Mail to Jamie yesterday.	EMAILSEARCH	search_email	 <message_type>Mail</message_type> to <contact_name_to>Jamie</contact_name_to> <start_date>yesterday</start_date>.	[]		1
934	0		user	my emails to Tom from August 4	EMAILSEARCH	search_email	my <message_type>emails</message_type> to <contact_name_to>Tom</contact_name_to> from <start_date>August 4</start_date>	[]		1
935	0		user	Show me what I sent to Jon between May 1 and 5	EMAILSEARCH	search_email	Show me what I sent to <contact_name_to>Jon</contact_name_to> between <start_date>May 1</start_date> and <end_date>5</end_date>	[]		1
936	0		user	Attachment from Mary Anne photo.	EMAILSEARCH	search_email	<attachment>Attachment</attachment> from <contact_name_from>Mary Anne</contact_name_from> <attachment_type>photo</attachment_type>.	[]		1
937	0		user	emails from kristy last week	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>kristy</contact_name_from> <start_date>last week</start_date>	[]		1
940	0		user	to Jamie on Monday February 3rd	EMAILSEARCH	search_email	to <contact_name_to>Jamie</contact_name_to> on <start_date>Monday February 3rd</start_date>	[]		1
941	0		user	Between 12 and 13 of january	EMAILSEARCH	search_email	Between <start_date>12</start_date> and <end_date>13 of january</end_date>	[]		1
944	0		user	From Ulysses last Monday	EMAILSEARCH	search_email	From <contact_name_from>Ulysses</contact_name_from> <start_date>last Monday</start_date>	[]		1
946	0		user	I need to see all emails from Kaiden.	EMAILSEARCH	search_email	I need to see all <message_type>emails</message_type> from <contact_name_from>Kaiden</contact_name_from>.	[]		1
947	0		user	John's emails between May 4 and 9	EMAILSEARCH	search_email	<contact_name>John</contact_name>'s <message_type>emails</message_type> between <start_date>May 4</start_date> and <end_date>9</end_date>	[]		1
948	0		user	To Simone.	EMAILSEARCH	search_email	To <contact_name_to>Simone</contact_name_to>.	[]		1
949	0		user	Dave sent me a draft last night	EMAILSEARCH	search_email	<contact_name_from>Dave</contact_name_from> sent <relationship_name_to>me</relationship_name_to> a <attachment_type>draft</attachment_type> <start_date>last night</start_date>	[]		1
950	0		user	To Greta bank statement 	EMAILSEARCH	search_email	To <contact_name_to>Greta</contact_name_to> <keyword>bank statement</keyword> 	[]		1
952	0		user	to Bob family photos	EMAILSEARCH	search_email	to <contact_name_to>Bob</contact_name_to> <keyword>family</keyword> <attachment_type>photos</attachment_type>	[]		1
954	0		user	Find emails from Larry between Dec 2018 and Jan 2019	EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Larry</contact_name_from> between <start_date>Dec 2018</start_date> and <end_date>Jan 2019</end_date>	[]		1
955	0		user	i have the key with me 	NOTSURE	other_domain	i have the key with me 	[]		1
956	0		user	to Bernard	EMAILSEARCH	search_email	to <contact_name_to>Bernard</contact_name_to>	[]		1
957	0		user	Final all emails Goku	EMAILSEARCH	search_email	Final all <message_type>emails</message_type> <contact_name>Goku</contact_name>	[]		1
958	0		user	emails from Mary Blue from February	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Mary Blue</contact_name_from> from <start_date>February</start_date>	[]		1
960	0		user	To Hank graduation 	EMAILSEARCH	search_email	To <contact_name_to>Hank</contact_name_to> <keyword>graduation</keyword> 	[]		1
961	0		user	email to Calvin about grilling	EMAILSEARCH	search_email	<message_type>email</message_type> to <contact_name_to>Calvin</contact_name_to> about <keyword>grilling</keyword>	[]		1
962	0		user	Attachments from Rose.	EMAILSEARCH	search_email	<attachment>Attachments</attachment> from <contact_name_from>Rose</contact_name_from>.	[]		1
963	0		user	documents to Singapore	EMAILSEARCH	search_email	<attachment_type>documents</attachment_type> to <contact_name_to>Singapore</contact_name_to>	[]		1
964	0		user	emails from Anne	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Anne</contact_name_from>	[]		1
965	0		user	The information was been sent by Anna	EMAILSEARCH	search_email	The information was been sent by Anna	[]		1
966	0		user	From Lynn	EMAILSEARCH	search_email	From <contact_name_from>Lynn</contact_name_from>	[]		1
968	0		user	work group attachment from Ben	EMAILSEARCH	search_email	<keyword>work group</keyword> <attachment>attachment</attachment> from <contact_name_from>Ben</contact_name_from>	[]		1
971	0		user	Emails from Jim last year	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jim</contact_name_from> <start_date>last year</start_date>	[]		1
972	0		user	search for emails to Martha	EMAILSEARCH	search_email	search for <message_type>emails</message_type> to <contact_name_to>Martha</contact_name_to>	[]		1
973	0		user	from Stuart last Sun through last Wed	EMAILSEARCH	search_email	from <contact_name_from>Stuart</contact_name_from> <start_date>last Sun</start_date> through <end_date>last Wed</end_date>	[]		1
975	0		user	From Abe.	EMAILSEARCH	search_email	From <contact_name_from>Abe</contact_name_from>.	[]		1
976	0		user	Find emails Brad	EMAILSEARCH	search_email	Find <message_type>emails</message_type> <contact_name>Brad</contact_name>	[]		1
977	0		user	emails this year from Martha S.	EMAILSEARCH	search_email	<message_type>emails</message_type> <start_date>this year</start_date> from <contact_name_from>Martha S</contact_name_from>.	[]		1
978	0		user	Event invite from Jim	EMAILSEARCH	search_email	<keyword>Event invite</keyword> from <contact_name_from>Jim</contact_name_from>	[]		1
979	0		user	To Mike bachelor party 	EMAILSEARCH	search_email	To <contact_name_to>Mike</contact_name_to> <keyword>bachelor party</keyword> 	[]		1
980	0		user	To Steve about using clues	EMAILSEARCH	search_email	To <contact_name_to>Steve</contact_name_to> about <keyword>using clues</keyword>	[]		1
981	0		user	to jane excel	EMAILSEARCH	search_email	to <contact_name_to>jane</contact_name_to> <attachment_type>excel</attachment_type>	[]		1
982	0		user	From Joe with files	EMAILSEARCH	search_email	From <contact_name_from>Joe</contact_name_from> with <attachment_type>files</attachment_type>	[]		1
983	0		user	Emails to Lisa have attached files.	EMAILSEARCH	search_email	<message_type>Emails</message_type> to <contact_name_to>Lisa</contact_name_to> have <attachment>attached</attachment> <attachment_type>files</attachment_type>.	[]		1
984	0		user	Look for emails from Connie with a photo attachment.	EMAILSEARCH	search_email	Look for <message_type>emails</message_type> from <contact_name_from>Connie</contact_name_from> with a <attachment_type>photo</attachment_type> <attachment>attachment</attachment>.	[]		1
985	0		user	Show Wanda mail attachments.	EMAILSEARCH	search_email	Show <contact_name>Wanda</contact_name> <message_type>mail</message_type> <attachment>attachments</attachment>.	[]		1
986	0		user	what emails do I have from Myles dated January 1 through February 5th?	EMAILSEARCH	search_email	what <message_type>emails</message_type> do I have from <contact_name_from>Myles</contact_name_from> dated <start_date>January 1</start_date> through <end_date>February 5th</end_date>?	[]		1
987	0		user	I want to see the email I got from Bill June 1	EMAILSEARCH	search_email	I want to see the <message_type>email</message_type> I got from <contact_name_from>Bill</contact_name_from> <start_date>June 1</start_date>	[]		1
988	0		user	to Bill	EMAILSEARCH	search_email	to <contact_name_to>Bill</contact_name_to>	[]		1
992	0		user	Spreadsheet from Hugh	EMAILSEARCH	search_email	<attachment_type>Spreadsheet</attachment_type> from <contact_name_from>Hugh</contact_name_from>	[]		1
993	0		user	to Venus Love about pizza	EMAILSEARCH	search_email	to <contact_name_to>Venus Love</contact_name_to> about <keyword>pizza</keyword>	[]		1
994	0		user	To Bob on Friday.	EMAILSEARCH	search_email	To <contact_name_to>Bob</contact_name_to> on <start_date>Friday</start_date>.	[]		1
996	0		user	VLC file to Robin	EMAILSEARCH	search_email	<keyword>VLC</keyword> <attachment_type>file</attachment_type> to <contact_name_to>Robin</contact_name_to>	[]		1
998	0		user	Only messages I got from Tina between the 9th and 15th of June	EMAILSEARCH	search_email	Only messages I got from <contact_name_from>Tina</contact_name_from> between the <start_date>9th</start_date> and <end_date>15th of June</end_date>	[]		1
1000	0		user	Mail from Val	EMAILSEARCH	search_email	<message_type>Mail</message_type> from <contact_name_from>Val</contact_name_from>	[]		1
1003	0		user	from john between yesterday and tomorrow	EMAILSEARCH	search_email	from <contact_name_from>john</contact_name_from> between <start_date>yesterday</start_date> and <end_date>tomorrow</end_date>	[]		1
1004	0		user	Look for the message that was sent to Carole Brown today.	EMAILSEARCH	search_email	Look for the message that was sent to <contact_name_to>Carole Brown</contact_name_to> <start_date>today</start_date>.	[]		1
1005	0		user	What do I have from Mastercard?	EMAILSEARCH	search_email	What do I have from <contact_name_from>Mastercard</contact_name_from>?	[]		1
1006	0		user	January 22 2020	EMAILSEARCH	search_email	<start_date>January 22 2020</start_date>	[]		1
1008	0		user	All emails from Sandra during Dec 23rd to December 25th	EMAILSEARCH	search_email	All <message_type>emails</message_type> from <contact_name_from>Sandra</contact_name_from> during <start_date>Dec 23rd</start_date> to <end_date>December 25th</end_date>	[]		1
1009	0		user	Are there emails from Luke I haven't read?	EMAILSEARCH	search_email	Are there <message_type>emails</message_type> from <contact_name_from>Luke</contact_name_from> I <message_category>haven&apos;t read</message_category>?	[]		1
1010	0		user	To Tom last week	EMAILSEARCH	search_email	To <contact_name_to>Tom</contact_name_to> <start_date>last week</start_date>	[]		1
1011	0		user	Nicola regarding radio	EMAILSEARCH	search_email	<contact_name>Nicola</contact_name> regarding <keyword>radio</keyword>	[]		1
1012	0		user	Email from Amazon.	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Amazon</contact_name_from>.	[]		1
1014	0		user	to Bob with attachments	EMAILSEARCH	search_email	to <contact_name_to>Bob</contact_name_to> with <attachment>attachments</attachment>	[]		1
1016	0		user	To Jim office party 	EMAILSEARCH	search_email	To <contact_name_to>Jim</contact_name_to> <keyword>office party</keyword> 	[]		1
1017	0		user	Email to Mickey from June 23 to July 8.	EMAILSEARCH	search_email	<message_type>Email</message_type> to <contact_name_to>Mickey</contact_name_to> from <start_date>June 23</start_date> to <end_date>July 8</end_date>.	[]		1
1018	0		user	Emails last momth from Jim	EMAILSEARCH	search_email	<message_type>Emails</message_type> <start_date>last momth</start_date> from <contact_name_from>Jim</contact_name_from>	[]		1
1019	0		user	from Mike	EMAILSEARCH	search_email	from <contact_name_from>Mike</contact_name_from>	[]		1
1021	0		user	Attachments from Jill	EMAILSEARCH	search_email	<attachment>Attachments</attachment> from <contact_name_from>Jill</contact_name_from>	[]		1
1022	0		user	from Vanessa excel sheet	EMAILSEARCH	search_email	from <contact_name_from>Vanessa</contact_name_from> <attachment_type>excel sheet</attachment_type>	[]		1
1023	0		user	I need to edit the email sent to Mary	EMAILSEARCH	search_email	I need to edit the email sent to Mary	[]		1
1024	0		user	From Gerald	EMAILSEARCH	search_email	From <contact_name_from>Gerald</contact_name_from>	[]		1
1025	0		user	emails from Mrs. Wheeler with excel files attached	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Mrs. Wheeler</contact_name_from> with <attachment_type>excel files</attachment_type> <attachment>attached</attachment>	[]		1
1026	0		user	Word document to Tim	EMAILSEARCH	search_email	<attachment_type>Word document</attachment_type> to <contact_name_to>Tim</contact_name_to>	[]		1
1028	0		user	I need to see my emails from Tammy with photo attachments.	EMAILSEARCH	search_email	I need to see my <message_type>emails</message_type> from <contact_name_from>Tammy</contact_name_from> with <attachment>photo attachments</attachment>.	[]		1
1029	0		user	Email from Emily 	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Emily</contact_name_from> 	[]		1
1030	0		user	Monday message from Joe	EMAILSEARCH	search_email	<start_date>Monday</start_date> message from <contact_name_from>Joe</contact_name_from>	[]		1
1031	0		user	find emails sent to me from Anna Buvada	EMAILSEARCH	search_email	find <message_type>emails</message_type> sent to <relationship_name_to>me</relationship_name_to> from <contact_name_from>Anna Buvada</contact_name_from>	[]		1
1032	0		user	email about baby sitting from Jane	EMAILSEARCH	search_email	<message_type>email</message_type> about <keyword>baby sitting</keyword> from <contact_name_from>Jane</contact_name_from>	[]		1
1033	0		user	to Vincent photos	EMAILSEARCH	search_email	to <contact_name_to>Vincent</contact_name_to> <attachment_type>photos</attachment_type>	[]		1
1034	0		user	From Sherry Ann  Amistad	EMAILSEARCH	search_email	From <contact_name_from>Sherry Ann  Amistad</contact_name_from>	[]		1
1035	0		user	Andrew word document concerning appropriate attire	EMAILSEARCH	search_email	<contact_name>Andrew</contact_name> <attachment_type>word document</attachment_type> concerning <keyword>appropriate attire</keyword>	[]		1
1037	0		user	i have the things with me 	NOTSURE	other_domain	i have the things with me 	[]		1
1038	0		user	Get emails from Goky since Friday.	EMAILSEARCH	search_email	Get <message_type>emails</message_type> from <contact_name_from>Goky</contact_name_from> since <start_date>Friday</start_date>.	[]		1
1039	0		user	Frank excel	EMAILSEARCH	search_email	<contact_name>Frank</contact_name> <attachment_type>excel</attachment_type>	[]		1
1040	0		user	Email about birthday to JOe	EMAILSEARCH	search_email	<message_type>Email</message_type> about <keyword>birthday</keyword> to <contact_name_to>JOe</contact_name_to>	[]		1
1041	0		user	photos attachment from Ken email	EMAILSEARCH	search_email	<attachment_type>photos</attachment_type> <attachment>attachment</attachment> from <contact_name_from>Ken</contact_name_from> <message_type>email</message_type>	[]		1
1042	0		user	Building closing time  email from Sonny	EMAILSEARCH	search_email	<keyword>Building closing time</keyword>  <message_type>email</message_type> from <contact_name_from>Sonny</contact_name_from>	[]		1
1043	0		user	March to Paul	EMAILSEARCH	search_email	<start_date>March</start_date> to <contact_name_to>Paul</contact_name_to>	[]		1
1045	0		user	any messages from June 1 to 4 to Jon	EMAILSEARCH	search_email	any messages from <start_date>June 1</start_date> to <end_date>4</end_date> to <contact_name_to>Jon</contact_name_to>	[]		1
1046	0		user	To John on Thursday	EMAILSEARCH	search_email	To <contact_name_to>John</contact_name_to> on <start_date>Thursday</start_date>	[]		1
1047	0		user	Hector breakfast	NOTSURE	other_domain	Hector breakfast	[]		1
1048	0		user	Excel to Kam	EMAILSEARCH	search_email	<attachment_type>Excel</attachment_type> to <contact_name_to>Kam</contact_name_to>	[]		1
1049	0		user	where is the meeting	EMAILSEARCH	search_email	where is the meeting	[]		1
1050	0		user	All emails from Hue with attachments, please.	EMAILSEARCH	search_email	All <message_type>emails</message_type> from <contact_name_from>Hue</contact_name_from> with <attachment>attachments</attachment>, please.	[]		1
1051	0		user	All emails from Goku from January 1st until now	EMAILSEARCH	search_email	All <message_type>emails</message_type> from <contact_name_from>Goku</contact_name_from> from <start_date>January 1st</start_date> until <end_date>now</end_date>	[]		1
1052	0		user	Josh with attachment photo	EMAILSEARCH	search_email	<contact_name>Josh</contact_name> with <attachment>attachment</attachment> <attachment_type>photo</attachment_type>	[]		1
1053	0		user	anything from The Human Fund in July	EMAILSEARCH	search_email	anything from <contact_name_from>The Human Fund</contact_name_from> in <start_date>July</start_date>	[]		1
1055	0		user	To Marty with attached images.	EMAILSEARCH	search_email	To <contact_name_to>Marty</contact_name_to> with <attachment>attached</attachment> <attachment_type>images</attachment_type>.	[]		1
1057	0		user	from Jack Palance from January 2 till today	EMAILSEARCH	search_email	from <contact_name_from>Jack Palance</contact_name_from> from <start_date>January 2</start_date> till <end_date>today</end_date>	[]		1
1058	0		user	Emails from Jeff since January 1	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jeff</contact_name_from> since <start_date>January 1</start_date>	[]		1
1059	0		user	Mail to Judy.	EMAILSEARCH	search_email	<message_type>Mail</message_type> to <contact_name_to>Judy</contact_name_to>.	[]		1
1060	0		user	Go find emails with attached photos from Paul.	EMAILSEARCH	search_email	Go find <message_type>emails</message_type> with <attachment>attached</attachment> <attachment_type>photos</attachment_type> from <contact_name_from>Paul</contact_name_from>.	[]		1
1061	0		user	email tom about babysitting	EMAILSEARCH	search_email	<message_type>email</message_type> <contact_name>tom</contact_name> about <keyword>babysitting</keyword>	[]		1
1062	0		user	show me the attachment photos with Tim	EMAILSEARCH	search_email	show me the <attachment>attachment</attachment> <attachment_type>photos</attachment_type> with <contact_name>Tim</contact_name>	[]		1
1063	0		user	Email from Lance on May 11th	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Lance</contact_name_from> on <start_date>May 11th</start_date>	[]		1
1064	0		user	Ian photos	EMAILSEARCH	search_email	<contact_name>Ian</contact_name> <attachment_type>photos</attachment_type>	[]		1
1065	0		user	To Terry MP4 	EMAILSEARCH	search_email	To <contact_name_to>Terry</contact_name_to> <attachment_type>MP4</attachment_type> 	[]		1
1067	0		user	From David with contract file	EMAILSEARCH	search_email	From <contact_name_from>David</contact_name_from> with <keyword>contract</keyword> <attachment_type>file</attachment_type>	[]		1
1068	0		user	To Peter on Tuesday night	EMAILSEARCH	search_email	To <contact_name_to>Peter</contact_name_to> on <start_date>Tuesday</start_date> <start_time>night</start_time>	[]		1
1069	0		user	I want to see my emails with attachments sent to Leonard.	EMAILSEARCH	search_email	I want to see my <message_type>emails</message_type> with <attachment>attachments</attachment> sent to <contact_name_to>Leonard</contact_name_to>.	[]		1
1070	0		user	attachment from pam	EMAILSEARCH	search_email	attachment from pam	[]		1
1071	0		user	All Goku emails	EMAILSEARCH	search_email	<emailsearch_other>All</emailsearch_other> <contact_name>Goku</contact_name> <message_type>emails</message_type>	[]		1
1073	0		user	Show me the emails from Philip on the game.	EMAILSEARCH	search_email	Show me the <message_type>emails</message_type> from <contact_name_from>Philip</contact_name_from> on the <keyword>game</keyword>.	[]		1
1074	0		user	find emails sent to Ashley between Saturday the 1st and Sunday the 2nd	EMAILSEARCH	search_email	find <message_type>emails</message_type> sent to <contact_name_to>Ashley</contact_name_to> between <start_date>Saturday the 1st</start_date> and <end_date>Sunday the 2nd</end_date>	[]		1
1075	0		user	From Jimmy	EMAILSEARCH	search_email	From <contact_name_from>Jimmy</contact_name_from>	[]		1
1076	0		user	from Jake with resume attachment	EMAILSEARCH	search_email	from <contact_name_from>Jake</contact_name_from> with <keyword>resume</keyword> <attachment>attachment</attachment>	[]		1
1078	0		user	From Doug about Carol's birthday	EMAILSEARCH	search_email	From <contact_name_from>Doug</contact_name_from> about <keyword>Carol&apos;s birthday</keyword>	[]		1
1079	0		user	attach to jane	EMAILSEARCH	search_email	<attachment>attach</attachment> to <contact_name_to>jane</contact_name_to>	[]		1
1080	0		user	Will birthday	NOTSURE	other_domain	Will birthday	[]		1
1082	0		user	Hi, i just got the confirmation today	EMAILSEARCH	search_email	Hi, i just got the confirmation today	[]		1
1083	0		user	All attachments from Brad.	EMAILSEARCH	search_email	All <attachment>attachments</attachment> from <contact_name_from>Brad</contact_name_from>.	[]		1
1084	0		user	Attachment to Juan	EMAILSEARCH	search_email	<attachment>Attachment</attachment> to <contact_name_to>Juan</contact_name_to>	[]		1
1085	0		user	Get photos from Brad emails.	EMAILSEARCH	search_email	Get <attachment_type>photos</attachment_type> from <contact_name_from>Brad</contact_name_from> <message_type>emails</message_type>.	[]		1
1086	0		user	find emails to Michelle from March 10	EMAILSEARCH	search_email	find <message_type>emails</message_type> to <contact_name_to>Michelle</contact_name_to> from <start_date>March 10</start_date>	[]		1
1087	0		user	view all emails with video files sent from Andrew	EMAILSEARCH	search_email	view all <message_type>emails</message_type> with <attachment_type>video</attachment_type> files <email_state>sent</email_state> from <contact_name_from>Andrew</contact_name_from>	[]		1
1088	0		user	Attachments to Nancy	EMAILSEARCH	search_email	<attachment>Attachments</attachment> to <contact_name_to>Nancy</contact_name_to>	[]		1
1089	0		user	October 3rd email from work	EMAILSEARCH	search_email	<start_date>October 3rd</start_date> <message_type>email</message_type> from <contact_name_from>work</contact_name_from>	[]		1
1090	0		user	Messages from Jim	EMAILSEARCH	search_email	Messages from <contact_name_from>Jim</contact_name_from>	[]		1
1091	0		user	From Jane Doe last week	EMAILSEARCH	search_email	From <contact_name_from>Jane Doe</contact_name_from> <start_date>last week</start_date>	[]		1
1094	0		user	Find emails from Joe from between the 5th and the 8th.	EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Joe</contact_name_from> from between the <start_date>5th</start_date> and the <end_date>8th</end_date>.	[]		1
1095	0		user	Txt document from Ryan	EMAILSEARCH	search_email	<attachment_type>Txt document</attachment_type> from <contact_name_from>Ryan</contact_name_from>	[]		1
1096	0		user	Search for the November financial document sent to Henry Case.	EMAILSEARCH	search_email	Search for the <start_date>November</start_date> <keyword>financial</keyword> <attachment_type>document</attachment_type> sent to <contact_name_to>Henry Case</contact_name_to>.	[]		1
1097	0		user	messages from Tonight Show Talent Search in the last 30 days	EMAILSEARCH	search_email	messages from <contact_name_from>Tonight Show Talent Search</contact_name_from> in the <start_date>last 30 days</start_date>	[]		1
1098	0		user	to Hilary video attachment	EMAILSEARCH	search_email	to <contact_name_to>Hilary</contact_name_to> <attachment_type>video</attachment_type> <attachment>attachment</attachment>	[]		1
1099	0		user	find Viv's email with the spreadsheet attachment	EMAILSEARCH	search_email	find <contact_name>Viv</contact_name>'s <message_type>email</message_type> with the <attachment_type>spreadsheet</attachment_type> <attachment>attachment</attachment>	[]		1
1103	0		user	from Liza attachment XLS	EMAILSEARCH	search_email	from <contact_name_from>Liza</contact_name_from> <attachment>attachment</attachment> <attachment_type>XLS</attachment_type>	[]		1
1105	0		user	Cookie exchange memo	NOTSURE	other_domain	Cookie exchange memo	[]		1
1106	0		user	Deleted email from Candy about fundraiser	EMAILSEARCH	search_email	<email_state>Deleted</email_state> <message_type>email</message_type> from <contact_name_from>Candy</contact_name_from> about <keyword>fundraiser</keyword>	[]		1
1107	0		user	i have the copy with me	NOTSURE	other_domain	i have the copy with me	[]		1
1109	0		user	view emails sent to Eve from Oct 15 to 20	EMAILSEARCH	search_email	view <message_type>emails</message_type> sent to <contact_name_to>Eve</contact_name_to> from <start_date>Oct 15</start_date> to <end_date>20</end_date>	[]		1
1110	0		user	to Jill	EMAILSEARCH	search_email	to <contact_name_to>Jill</contact_name_to>	[]		1
1112	0		user	search for emails to Tina from last 2 weeks	EMAILSEARCH	search_email	search for <message_type>emails</message_type> to <contact_name_to>Tina</contact_name_to> from <start_date>last 2 weeks</start_date>	[]		1
1114	0		user	to Martin prospectus doc	EMAILSEARCH	search_email	to <contact_name_to>Martin</contact_name_to> <keyword>prospectus</keyword> <attachment_type>doc</attachment_type>	[]		1
1115	0		user	emails to Janine	EMAILSEARCH	search_email	<message_type>emails</message_type> to <contact_name_to>Janine</contact_name_to>	[]		1
