ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
133	0		user	Send a mail to Allison that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Allison</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
134	0		user	Send a mail to Chad that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Chad</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
135	0		user	Send a mail to Ashok that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Ashok</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
136	0		user	Send a mail to Perry that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Perry</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
137	0		user	Send a mail to Jose that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Jose</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
138	0		user	Send a mail to Beryl that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Beryl</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
139	0		user	Send a mail to Craig that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Craig</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
140	0		user	Send a mail to Andrew that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Andrew</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
141	0		user	Send a mail to Nitin that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Nitin</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
142	0		user	Send a mail to Satya that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Satya</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
143	0		user	Send a mail to Rajesh that I’m running late for our meeting	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Rajesh</contact_name> that <message>I’m running late for our meeting</message>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
144	0		user	Email Allison	EMAIL	send_email	Email <contact_name>Allison</contact_name>	[]		1
145	0		user	Email Chad	EMAIL	send_email	Email <contact_name>Chad</contact_name>	[]		1
146	0		user	Email Ashok	EMAIL	send_email	Email <contact_name>Ashok</contact_name>	[]		1
147	0		user	Email Perry	EMAIL	send_email	Email <contact_name>Perry</contact_name>	[]		1
148	0		user	Email Jose	EMAIL	send_email	Email <contact_name>Jose</contact_name>	[]		1
149	0		user	Email Beryl	EMAIL	send_email	Email <contact_name>Beryl</contact_name>	[]		1
150	0		user	Email Craig	EMAIL	send_email	Email <contact_name>Craig</contact_name>	[]		1
151	0		user	Email Andrew	EMAIL	send_email	Email <contact_name>Andrew</contact_name>	[]		1
152	0		user	Email Nitin	EMAIL	send_email	Email <contact_name>Nitin</contact_name>	[]		1
153	0		user	Email Satya	EMAIL	send_email	Email <contact_name>Satya</contact_name>	[]		1
154	0		user	Email Rajesh	EMAIL	send_email	Email <contact_name>Rajesh</contact_name>	[]		1
155	0		user	Send email to Allison	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Allison</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
156	0		user	Send email to Chad	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Chad</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
157	0		user	Send email to Ashok	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Ashok</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
158	0		user	Send email to Perry	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Perry</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
159	0		user	Send email to Jose	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Jose</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
160	0		user	Send email to Beryl	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Beryl</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
161	0		user	Send email to Craig	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Craig</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
162	0		user	Send email to Andrew	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Andrew</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
163	0		user	Send email to Nitin	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Nitin</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
164	0		user	Send email to Satya	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Satya</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
165	0		user	Send email to Rajesh	EMAIL	send_email	Send <message_type>email</message_type> to <contact_name>Rajesh</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
166	0		user	Send an email to Allison	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Allison</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
167	0		user	Send an email to Chad	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Chad</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
168	0		user	Send an email to Ashok	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Ashok</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
169	0		user	Send an email to Perry	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Perry</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
170	0		user	Send an email to Jose	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Jose</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
171	0		user	Send an email to Beryl	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Beryl</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
172	0		user	Send an email to Craig	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Craig</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
173	0		user	Send an email to Andrew	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Andrew</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
174	0		user	Send an email to Nitin	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Nitin</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
175	0		user	Send an email to Satya	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Satya</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
176	0		user	Send an email to Rajesh	EMAIL	send_email	Send an <message_type>email</message_type> to <contact_name>Rajesh</contact_name>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
177	0		user	Mail Allison	EMAIL	send_email	Mail <contact_name>Allison</contact_name>	[]		1
178	0		user	Mail Chad	EMAIL	send_email	Mail <contact_name>Chad</contact_name>	[]		1
179	0		user	Mail Ashok	EMAIL	send_email	Mail <contact_name>Ashok</contact_name>	[]		1
180	0		user	Mail Perry	EMAIL	send_email	Mail <contact_name>Perry</contact_name>	[]		1
181	0		user	Mail Jose	EMAIL	send_email	Mail <contact_name>Jose</contact_name>	[]		1
182	0		user	Mail Beryl	EMAIL	send_email	Mail <contact_name>Beryl</contact_name>	[]		1
183	0		user	Mail Craig	EMAIL	send_email	Mail <contact_name>Craig</contact_name>	[]		1
184	0		user	Mail Andrew	EMAIL	send_email	Mail <contact_name>Andrew</contact_name>	[]		1
185	0		user	Mail Nitin	EMAIL	send_email	Mail <contact_name>Nitin</contact_name>	[]		1
186	0		user	Mail Satya	EMAIL	send_email	Mail <contact_name>Satya</contact_name>	[]		1
187	0		user	Mail Rajesh	EMAIL	send_email	Mail <contact_name>Rajesh</contact_name>	[]		1
188	0		user	Send mail to Allison	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Allison</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
189	0		user	Send mail to Chad	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Chad</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
190	0		user	Send mail to Ashok	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Ashok</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
191	0		user	Send mail to Perry	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Perry</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
192	0		user	Send mail to Jose	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Jose</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
193	0		user	Send mail to Beryl	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Beryl</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
194	0		user	Send mail to Craig	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Craig</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
195	0		user	Send mail to Andrew	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Andrew</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
196	0		user	Send mail to Nitin	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Nitin</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
197	0		user	Send mail to Satya	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Satya</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
198	0		user	Send mail to Rajesh	EMAIL	send_email	Send <message_type>mail</message_type> to <contact_name>Rajesh</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
199	0		user	Send a mail to Allison	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Allison</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
200	0		user	Send a mail to Chad	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Chad</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
201	0		user	Send a mail to Ashok	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Ashok</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
202	0		user	Send a mail to Perry	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Perry</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
203	0		user	Send a mail to Jose	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Jose</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
204	0		user	Send a mail to Beryl	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Beryl</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
205	0		user	Send a mail to Craig	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Craig</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
206	0		user	Send a mail to Andrew	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Andrew</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
207	0		user	Send a mail to Nitin	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Nitin</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
208	0		user	Send a mail to Satya	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Satya</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
209	0		user	Send a mail to Rajesh	EMAIL	send_email	Send a <message_type>mail</message_type> to <contact_name>Rajesh</contact_name>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
210	0		user	Send email	EMAIL	send_email	Send <message_type>email</message_type>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
211	0		user	Email	EMAIL	send_email	email	[]		1
212	0		user	Write email	EMAIL	send_email	Write <message_type>email</message_type>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
213	0		user	Compose email	EMAIL	send_email	Compose <message_type>email</message_type>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
214	0		user	Start new email	EMAIL	send_email	Start <message_category>new</message_category> <message_type>email</message_type>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
215	0		user	Send mail	EMAIL	send_email	Send <message_type>mail</message_type>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
216	0		user	Write mail	EMAIL	send_email	Write <message_type>mail</message_type>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
217	0		user	Compose mail	EMAIL	send_email	Compose <message_type>mail</message_type>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
218	0		user	Start new mail	EMAIL	send_email	Start <message_category>new</message_category> <message_type>mail</message_type>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
219	0		user	Create email	EMAIL	send_email	Create <message_type>email</message_type>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
220	0		user	Create a new email	EMAIL	send_email	Create a <message_category>new</message_category> <message_type>email</message_type>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
221	0		user	Create a mail	EMAIL	send_email	Create a <message_type>mail</message_type>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
222	0		user	Create mail	EMAIL	send_email	Create <message_type>mail</message_type>	[{"slot_name":"message_type","slot_value":"mail","meta_data":{"CanonicalEntity":"email"}}]		1
223	0		user	Send email titled Team meeting	EMAIL	send_email	Send <message_type>email</message_type> titled <email_subject>Team meeting</email_subject>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
224	0		user	Send email with subject Team meeting	EMAIL	send_email	Send <message_type>email</message_type> with subject <email_subject>Team meeting</email_subject>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
225	0		user	Send email subject Team meeting	EMAIL	send_email	Send <message_type>email</message_type> subject <email_subject>Team meeting</email_subject>	[{"slot_name":"message_type","slot_value":"email","meta_data":{"CanonicalEntity":"email"}}]		1
226	0		user	Email about Team meeting	EMAIL	send_email	Email about <email_subject>Team meeting</email_subject>	[]		1
227	0		user	Email titled Team meeting	EMAIL	send_email	Email titled <email_subject>Team meeting</email_subject>	[]		1
228	0		user	Email with subject Team meeting	EMAIL	send_email	Email with subject <email_subject>Team meeting</email_subject>	[]		1
