ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
35b8a8d6-0aee-4e95-8f31-5c32aa0cb4c7	0	11/14/2019 6:17	user	Hey Cortana jump to the finals alive.	I'm sorry, but I can't help with that.	NOTSURE	ambiguous	Hey Cortana jump to the finals alive.	[]		Teams	Speech	2	19.17
e59d879d-46de-44c5-a150-66dcf997e204	0	11/6/2019 23:33	user	Shwetambari Mokadam.	I'm sorry, I don't know the answer to that one yet, but I'm always learning.	NOTSURE	ambiguous	Shwetambari Mokadam.	[]		Teams	Speech	2	19.17
e45eb696-32a3-4015-8ce4-f21c7d12e6e1	0	11/25/2019 4:21	user	Ring.	Calling %ContactName%...	NOTSURE	ambiguous	Ring.	[]		Teams	Speech	2	19.17
b55cf30b-71c3-4bec-9ba9-0aec0e6d89e6	0	11/22/2019 1:13	user	Cancel Cortana.	Sorry, I'm not able to help with this one.	COMMON	cancel	Cancel Cortana.	[]		Teams	Speech	2	19.17
70d81c11-41e9-47aa-be21-486ddc76b299	0	11/15/2019 21:01	user	Cancel Hey Cortana.	Sorry, I don't know the answer to this one.	COMMON	cancel	Cancel Hey Cortana.	[]		Teams	Speech	2	19.17
0707f034-d3fe-4585-9a37-3d404e46329a	0	11/6/2019 7:14	user	What is the Jim's email ID?	The e-mail addresses of Jim Xu are Xu.Jin@microsoft.com and j i x@microsoft.com Try saying, call him or message him.	PEOPLE	search_people_attribute	What is the <contact_name>Jim</contact_name>&apos;s <people_attribute>email ID</people_attribute>?	[]		Teams	Speech	2	19.17
40b810f4-f43d-4f1d-84bb-1b7c4619cfda	0	11/20/2019 8:30	user	What's the number of Hari?	I have found 3 Hari's in your contacts. Which one do you want to see?	PEOPLE	search_people_attribute	What&apos;s the <people_attribute>number</people_attribute> of <contact_name>Hari</contact_name>?	[]		Teams	Speech	2	19.17
ad8c09a1-7424-4c5f-8df9-70b996e0e489	0	11/21/2019 13:23	user	What is the title of Daniel?	Sorry, I'm not able to help with this one.	PEOPLE	search_people_attribute	What is the <people_attribute>title</people_attribute> of <contact_name>Daniel</contact_name>?	[]		Teams	Speech	2	19.17
4d1bc94a-8bc8-4bf0-8d46-b84914134355	0	11/21/2019 7:56	user	Which group does Daniel belong to?	I'm sorry, but I can't help with that.	PEOPLE	search_people_attribute	Which <people_attribute>group</people_attribute> does <contact_name>Daniel</contact_name> belong to?	[]		Teams	Speech	2	19.17
b75d4f18-8afc-43ad-aaa4-7fb4e8e0acec	0	11/19/2019 17:29	user	What team does Dwight Kruger belong to?	Sorry, I don't know the answer to this one.	PEOPLE	search_people_attribute	What <people_attribute>team</people_attribute> does <contact_name>Dwight Kruger</contact_name> belong to?	[]		Teams	Speech	2	19.17
142f6513-adff-4fa2-94c0-4c8c8013ce4e	0	11/18/2019 8:28	user	Give me Daniel's Phone number.		PEOPLE	search_people_attribute	Give me <contact_name>Daniel</contact_name>&apos;s <people_attribute>Phone number</people_attribute>.	[]		Teams	Speech	2	19.17
39b1836c-2564-45d4-bcec-3c428f5e649c	0	11/15/2019 4:02	user	What's the email of Daniel?	I have found 3 Daniel's in your contacts. Which one do you want to see?	PEOPLE	search_people_attribute	What&apos;s the <people_attribute>email</people_attribute> of <contact_name>Daniel</contact_name>?	[]		Teams	Speech	2	19.17
3a81d9d9-5f58-47d2-bb79-7d95441fe9ab	0	11/26/2019 7:24	user	What's the location of Paul?	I have found 3 Paul's in your contacts. Which one do you want to see?	PEOPLE	search_people_attribute	What&apos;s the <people_attribute>location</people_attribute> of <contact_name>Paul</contact_name>?	[]		Teams	Speech	2	19.17
a9a89cde-9551-441a-abdc-844d80a9fc12	0	11/6/2019 6:24	user	Hey Cortana where is Rose's location.	Rose Zhu (Beyondsoft Corporation)'s office is SUZHOU-SIP/3F014 Try saying, call him or message him.	PEOPLE	search_people_attribute	Hey Cortana where is <contact_name>Rose</contact_name>&apos;s <people_attribute>location</people_attribute>.	[]		Teams	Speech	2	19.17
d716d51d-4c7b-462b-8ca4-a3c69424bceb	0	11/8/2019 2:22	user	Hey Cortana what is James Phone number.	I have found 3 James's in your contacts. Which one do you want to see?	PEOPLE	search_people_attribute	Hey Cortana what is <contact_name>James</contact_name> <people_attribute>Phone number</people_attribute>.	[]		Teams	Speech	2	19.17
dbad2fbd-b9e5-4164-b0e7-54b32c5d739b	0	11/11/2019 6:37	user	What's the email of Steve?		PEOPLE	search_people_attribute	What&apos;s the <people_attribute>email</people_attribute> of <contact_name>Steve</contact_name>?	[]		Teams	Speech	2	19.17
d81b5f98-e9e4-423e-b7c8-b5db63a9e6c5	0	11/18/2019 2:23	user	What is Emma's Phone number?		PEOPLE	search_people_attribute	What is <contact_name>Emma</contact_name>&apos;s <people_attribute>Phone number</people_attribute>?	[]		Teams	Speech	2	19.17
e613ad48-8095-4089-99f2-8a19dfe756ec	0	11/21/2019 7:18	user	What is Daniel's Phone number?		PEOPLE	search_people_attribute	What is <contact_name>Daniel</contact_name>&apos;s <people_attribute>Phone number</people_attribute>?	[]		Teams	Speech	2	19.17
806b78a6-cec2-4bd6-b204-3c2989a7978b	0	11/6/2019 7:16	user	Where is the team's location?	No team was found in your contact.	PEOPLE	search_people_attribute	Where is the <contact_name>team</contact_name>&apos;s <people_attribute>location</people_attribute>?	[]		Teams	Speech	2	19.17
7cc86b15-a972-4ad0-b379-359e676dbe32	0	11/4/2019 18:48	user	Hey Cortana add Tom Cruise to the call.	Add %ContactName%, is that right?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Tom Cruise</contact_name> to the call.	[]		Teams	Speech	2	19.17
076ba203-1d4b-4633-952b-cfcb490aeea8	0	11/19/2019 21:10	user	Hey Cortana add 425-326-8590 to the call.		COMMUNICATION	add_to_call	Hey Cortana add <phone_number>425-326-8590</phone_number> to the call.	[]		Teams	Speech	2	19.17
e55120ae-0e4d-4ede-a9f8-c9b13e0feadb	0	11/13/2019 14:44	user	Hey Cortana add 1592 this call.		COMMUNICATION	add_to_call	Hey Cortana add <phone_number>1592</phone_number> this call.	[]		Teams	Speech	2	19.17
639374ed-1e7e-4c37-910d-28665c45ceba	0	11/7/2019 11:48	user	Add Neta-Lee to the call.	Who do you want to add to the call?	COMMUNICATION	add_to_call	Add <contact_name>Neta-Lee</contact_name> to the call.	[]		Teams	Speech	2	19.17
d0d36056-c922-4986-809e-b5be9c12d613	0	11/6/2019 2:21	user	Hey Cortana add Parker to this call.	Add %ContactName%, %FinalAddressType%, is that right?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Parker</contact_name> to this call.	[]		Teams	Speech	2	19.17
08a33515-1bcc-43e3-9436-7e20a84c5a13	0	11/4/2019 22:35	user	Hey Cortana add Shwetambari Mokadam to the call.	Who do you want to add to the call?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Shwetambari Mokadam</contact_name> to the call.	[]		Teams	Speech	2	19.17
100f5bad-ac14-4511-bf24-bfe0a99e8424	0	11/25/2019 6:36	user	Hey Cortana add share long to the call.	Who do you want to add to the call?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>share long</contact_name> to the call.	[]		Teams	Speech	2	19.17
4f362e58-5d6c-48c2-802f-eeda9375548b	0	11/7/2019 2:31	user	Hey Cortana add Adi Miller to the call.	Add %ContactName%, %FinalAddressType%, is that right?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Adi Miller</contact_name> to the call.	[]		Teams	Speech	2	19.17
9012047b-b21d-4a81-8835-6049e3adbfeb	0	11/12/2019 7:15	user	Add Dharmendra to the call.	Add %ContactName%, is that right?	COMMUNICATION	add_to_call	Add <contact_name>Dharmendra</contact_name> to the call.	[]		Teams	Speech	2	19.17
6a82e32d-eb13-45d4-be01-a6b9e835e074	0	11/7/2019 2:31	user	Hey Cortana add Shwetambari to the call.	Add %ContactName%, %FinalAddressType%, is that right?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Shwetambari</contact_name> to the call.	[]		Teams	Speech	2	19.17
7055262e-21d7-464e-a954-309b5d03a6be	0	11/18/2019 13:16	user	Cortana add Eyal to the call.		COMMUNICATION	add_to_call	Cortana add <contact_name>Eyal</contact_name> to the call.	[]		Teams	Speech	2	19.17
15e56b6d-10f7-49d6-8cb8-e51848fbd648	0	11/15/2019 19:21	user	Hey Cortana add Cruise to this call.		COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Cruise</contact_name> to this call.	[]		Teams	Speech	2	19.17
301bbb58-f8af-478f-8872-2c86f53c13d9	0	11/7/2019 2:41	user	Hey Cortana add Adi to my call.	Which %NameSubString% should I add?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Adi</contact_name> to my call.	[]		Teams	Speech	2	19.17
6ba68be8-f4d3-44be-bfad-53f3a69b5cc6	0	11/3/2019 15:08	user	Add Angelina Jolie to the call.	Add %ContactName%, %FinalAddressType%, is that right?	COMMUNICATION	add_to_call	Add <contact_name>Angelina Jolie</contact_name> to the call.	[]		Teams	Speech	2	19.17
7cb13559-623a-42bb-b88c-1f3d8b5e9385	0	11/22/2019 19:54	user	Hey Cortana add 206-327-7403 to the call.	Add %ContactNumber%, is that right?	COMMUNICATION	add_to_call	Hey Cortana add <phone_number>206-327-7403</phone_number> to the call.	[]		Teams	Speech	2	19.17
c0657851-0e39-4d6a-8dec-a05a0e31327f	0	11/22/2019 1:52	user	Hey Cortana add Cruise to my call.	Which one should I add?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Cruise</contact_name> to my call.	[]		Teams	Speech	2	19.17
a7eec227-8a7c-4828-94ce-7d6debbcca75	0	11/13/2019 12:01	user	Add Idan Haim to the call.		COMMUNICATION	add_to_call	Add <contact_name>Idan Haim</contact_name> to the call.	[]		Teams	Speech	2	19.17
d80aee5c-db7c-4c41-85ee-e61a2dabe3c5	0	11/21/2019 6:27	user	At 015172542918 to call.	I'm sorry, but I can't help with that.	COMMUNICATION	add_to_call	At <phone_number>015172542918</phone_number> to call.	[]		Teams	Speech	2	19.17
a407cc30-ecaf-4084-948f-86135061c8b1	0	11/20/2019 19:28	user	Hey Cortana add Mendes to my call.		COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Mendes</contact_name> to my call.	[]		Teams	Speech	2	19.17
30de1d66-6506-4f77-8d5f-67313b865bfb	0	11/12/2019 6:28	user	Hey Cortana add Jin Wang to the call.		COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Jin Wang</contact_name> to the call.	[]		Teams	Speech	2	19.17
7520a085-c9fe-4553-b2f0-a1dd98bf50a8	0	11/6/2019 5:35	user	Add Naseem to the call.	Adding %ContactName%...	COMMUNICATION	add_to_call	Add <contact_name>Naseem</contact_name> to the call.	[]		Teams	Speech	2	19.17
f89501a6-24ea-4bfa-87a9-faf339f469e7	0	11/20/2019 21:15	user	Cortana add Shwetambari to the call.		COMMUNICATION	add_to_call	Cortana add <contact_name>Shwetambari</contact_name> to the call.	[]		Teams	Speech	2	19.17
77da4f42-1b47-4599-86bf-2c6e47cbde54	0	11/11/2019 19:14	user	Hey Cortana add Ana Mendes to the call.	Add %ContactName%, %FinalAddressType%, is that right?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Ana Mendes</contact_name> to the call.	[]		Teams	Speech	2	19.17
216f5374-c48e-4ea4-b41d-30f08fdc46e7	0	11/4/2019 8:27	user	Add Angelina Jolie Skype call.	Calling %ContactName%...	COMMUNICATION	add_to_call	Add <contact_name>Angelina Jolie</contact_name> <destination_platform>Skype</destination_platform> call.	[]		Teams	Speech	2	19.17
7ff6d41a-db55-4d5e-a978-846bca3d15f0	0	11/25/2019 7:21	user	Hey Cortana add jungle to the call.	Which one should I add?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>jungle</contact_name> to the call.	[]		Teams	Speech	2	19.17
ae966113-df9c-4d65-a10d-839cc65645ef	0	11/10/2019 14:03	user	Add Bob to this call.		COMMUNICATION	add_to_call	Add <contact_name>Bob</contact_name> to this call.	[]		Teams	Speech	2	19.17
57d39701-02dd-4337-83fd-1bc52d792584	0	11/12/2019 22:12	user	Add to the call.		COMMUNICATION	add_to_call	Add to the call.	[]		Teams	Speech	2	19.17
4b298d76-a636-4ebe-aa33-20a795ec90d8	0	11/27/2019 18:42	user	Add Krista my call.	You'll need to end the call before placing another.	COMMUNICATION	add_to_call	Add <contact_name>Krista</contact_name> my call.	[]		Teams	Speech	2	19.17
1629438b-2085-4467-bc7f-320a7a7b70fd	0	11/14/2019 3:37	user	Add Aditya to the call.		COMMUNICATION	add_to_call	Add <contact_name>Aditya</contact_name> to the call.	[]		Teams	Speech	2	19.17
c6625237-e7e7-4b4d-b535-3c6098cdb551	0	11/7/2019 16:40	user	At 0504369665 to the call.	Add %ContactNumber%, is that right?	COMMUNICATION	add_to_call	At <phone_number>0504369665</phone_number> to the call.	[]		Teams	Speech	2	19.17
4c083fe2-fadd-4211-9a90-832d81e98cdc	0	11/14/2019 7:26	user	Hey Cortana add Ming Yang to the call.	Which one should I add?	COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Ming Yang</contact_name> to the call.	[]		Teams	Speech	2	19.17
812f2fbb-3dcb-43de-b7d2-d67afad959d4	0	11/3/2019 9:55	user	Add Ori to the call.	I'm sorry, I'm having trouble doing that right now.	COMMUNICATION	add_to_call	Add <contact_name>Ori</contact_name> to the call.	[]		Teams	Speech	2	19.17
4f14f444-4fe2-43e8-b0e3-5f28675e17cd	0	11/21/2019 12:27	user	Cortana add Warburg to the call.	Add %ContactName%, %FinalAddressType%, is that right?	COMMUNICATION	add_to_call	Cortana add <contact_name>Warburg</contact_name> to the call.	[]		Teams	Speech	2	19.17
9bed6c53-901d-44de-b13d-4a4540e1876b	0	11/27/2019 18:49	user	Add cruise to my call.	Which one should I add?	COMMUNICATION	add_to_call	Add <contact_name>cruise</contact_name> to my call.	[]		Teams	Speech	2	19.17
4db4bf23-23f3-4f03-8281-19c37d04e885	0	11/6/2019 7:45	user	Add Neta-Lee Golan to the call.	Add %ContactName%, %FinalAddressType%, is that right?	COMMUNICATION	add_to_call	Add <contact_name>Neta-Lee Golan</contact_name> to the call.	[]		Teams	Speech	2	19.17
6468e1a2-9621-4f06-83e1-257fcb0ee17d	0	11/27/2019 19:30	user	Add cruise to the call.	Which one should I add?	COMMUNICATION	add_to_call	Add <contact_name>cruise</contact_name> to the call.	[]		Teams	Speech	2	19.17
1a8bb0bf-ac49-45ea-99ef-61b1392951a3	0	11/19/2019 20:45	user	Hey Cortana add Nick to this call.		COMMUNICATION	add_to_call	Hey Cortana add <contact_name>Nick</contact_name> to this call.	[]		Teams	Speech	2	19.17
db4c58c2-28bf-4116-9a8d-5da14fd6dc21	0	11/11/2019 19:26	user	Hey Cortana present the unique deck.	I couldn't find a presentation called '%FileNameString%'.	INMEETING	start_presenting	Hey Cortana present the <deck_name>unique</deck_name> deck.	[]		Teams	Speech	2	19.17
624c28f4-1669-43b2-a558-e051d43c6f06	0	11/6/2019 22:49	user	Hey Cortana present the reference deck.	Which presentation?	INMEETING	start_presenting	Hey Cortana present the <deck_name>reference</deck_name> deck.	[]		Teams	Speech	2	19.17
c36e771a-c682-4de7-9e87-e011d904cb7b	0	11/27/2019 9:29	user	Present the linked presentation.	I couldn't find a presentation in the invite.	INMEETING	start_presenting	Present the <deck_location>linked</deck_location> presentation.	[]		Teams	Speech	2	19.17
8f8af7ea-1cf4-42a9-a265-0302ab8c579f	0	11/20/2019 20:53	user	Cortana share presentation.		FILES	file_share	Cortana share <file_type>presentation</file_type>.	[]		Teams	Speech	2	19.17
e60d7e8f-ae04-4439-8252-5079d652fc81	0	11/22/2019 1:54	user	Cortana present the Gunsmoke presentation.	Sorry, I couldn't pull up the presentation.	INMEETING	start_presenting	Cortana present the <deck_name>Gunsmoke</deck_name> presentation.	[]		Teams	Speech	2	19.17
979790df-a287-4258-b0d7-2e0a69083c74	0	11/23/2019 1:17	user	Present the food presentation.	Which presentation?	INMEETING	start_presenting	Present the <deck_name>food</deck_name> presentation.	[]		Teams	Speech	2	19.17
d40ad548-dce9-4d7c-84c5-90727857ae85	0	11/6/2019 22:45	user	Hey Cortana present the attached deck.	I couldn't find a presentation in the invite.	INMEETING	start_presenting	Hey Cortana present the <deck_location>attached</deck_location> deck.	[]		Teams	Speech	2	19.17
4ef0659f-552a-4695-8cde-3bf64029b699	0	11/25/2019 11:42	user	Present the deck high level.	Which presentation?	INMEETING	start_presenting	Present the deck <deck_name>high level</deck_name>.	[]		Teams	Speech	2	19.17
e79dc38a-a754-4abd-9ef0-86818dfc0b12	0	11/5/2019 22:06	user	Hey Cortana present the season's deck.	Which presentation?	INMEETING	start_presenting	Hey Cortana present the <deck_name>season&apos;s</deck_name> deck.	[]		Teams	Speech	2	19.17
064a514d-bdfc-4f5d-b9a8-65dd3c9f6930	0	11/14/2019 18:50	user	Present the Test for Teams Mobile deck.		INMEETING	start_presenting	Present the <deck_name>Test for Teams Mobile</deck_name> deck.	[]		Teams	Speech	2	19.17
5802c9db-f36a-4568-9249-158b7d725885	0	11/22/2019 16:09	user	Hey Cortana present the flavors presentation.	Which presentation?	INMEETING	start_presenting	Hey Cortana present the <deck_name>flavors</deck_name> presentation.	[]		Teams	Speech	2	19.17
d81da941-718d-4897-aea5-df4419099e4a	0	11/12/2019 22:22	user	Hey Cortana present the deck attached to this meeting.		INMEETING	start_presenting	Hey Cortana present the deck <deck_location>attached</deck_location> to this meeting.	[]		Teams	Speech	2	19.17
ee20d1e5-9b20-4099-b9b1-e09974157178	0	11/15/2019 19:37	user	Hey Cortana present the reference PowerPoint.		INMEETING	start_presenting	Hey Cortana present the <deck_name>reference</deck_name> PowerPoint.	[]		Teams	Speech	2	19.17
8252bb9b-7204-4caf-871a-93a92764f07e	0	11/12/2019 18:13	user	Present the test for teens mobile deck.		INMEETING	start_presenting	Present the <deck_name>test for teens mobile</deck_name> deck.	[]		Teams	Speech	2	19.17
8f268f3b-91dc-43bc-9ba4-9a0f1e97cafe	0	11/11/2019 19:29	user	Hey Cortana present the Amazon deck.	I couldn't find a presentation called '%FileNameString%'.	INMEETING	start_presenting	Hey Cortana present the <deck_name>Amazon</deck_name> deck.	[]		Teams	Speech	2	19.17
88650aa8-c65a-463b-8d28-354b9190f67d	0	11/27/2019 19:45	user	Present the reference PowerPoint.	Which presentation?	INMEETING	start_presenting	Present the <deck_name>reference</deck_name> PowerPoint.	[]		Teams	Speech	2	19.17
a7e86964-761b-4a6b-955b-5795ab6c9458	0	11/28/2019 11:33	user	Present dog deck.	Want to bring up this presentation?	INMEETING	start_presenting	Present <deck_name>dog</deck_name> deck.	[]		Teams	Speech	2	19.17
b946e756-6dda-47b2-8aca-757c87fe3b82	0	11/19/2019 21:54	user	Hey Cortana present the sample deck.		INMEETING	start_presenting	Hey Cortana present the <deck_name>sample</deck_name> deck.	[]		Teams	Speech	2	19.17
6ea46324-3ed6-4c5c-bebe-de05de031155	0	11/27/2019 9:27	user	Present the presentation deck.	Which presentation?	INMEETING	start_presenting	Present the presentation deck.	[]		Teams	Speech	2	19.17
c8380519-9c6f-4bca-a2b7-f37274b804ab	0	11/6/2019 1:12	user	Share the fat catapult presentation.	Which presentation?	FILES	file_share	Share the <file_keyword>fat catapult</file_keyword> <file_type>presentation</file_type>.	[]		Teams	Speech	2	19.17
2ca375cf-fc1d-458c-bcda-e539e8ea33b3	0	11/22/2019 17:29	user	Hey Cortana present the Fat Catapult deck.	Sorry, I couldn't pull up the presentation.	INMEETING	start_presenting	Hey Cortana present the <deck_name>Fat Catapult</deck_name> deck.	[]		Teams	Speech	2	19.17
10a1a5bf-8fcb-46cc-aa32-022d9b2d9565	0	11/12/2019 18:25	user	Present the deck at the attached to this meeting.	I can only bring up presentations once a meeting's in progress.	INMEETING	start_presenting	Present the deck at the <deck_location>attached</deck_location> to this meeting.	[]		Teams	Speech	2	19.17
505e9fb5-6448-4e1a-ba03-b60e5816b109	0	11/20/2019 19:48	user	Hey Cortana present the reflexion PowerPoint.		INMEETING	start_presenting	Hey Cortana present the <deck_name>reflexion</deck_name> PowerPoint.	[]		Teams	Speech	2	19.17
a4e40113-6b9f-4887-aa96-a5cb56aee5b4	0	11/12/2019 23:32	user	Hey Cortana present my recent deck.	I couldn't find a presentation called '%FileNameString%'.	INMEETING	start_presenting	Hey Cortana present my <file_filerecency>recent</file_filerecency> deck.	[]		Teams	Speech	2	19.17
ebef5288-2279-48cd-abad-aad45f0aef7c	0	11/11/2019 23:48	user	Hey Cortana present the season's PowerPoint.	Which presentation?	INMEETING	start_presenting	Hey Cortana present the <deck_name>season&apos;s</deck_name> PowerPoint.	[]		Teams	Speech	2	19.17
3f76063a-9178-46b1-83bf-479ef0bda86a	0	11/11/2019 23:46	user	Hey Cortana present the season's presentation.	Which presentation?	INMEETING	start_presenting	Hey Cortana present the <deck_name>season&apos;s</deck_name> presentation.	[]		Teams	Speech	2	19.17
3f059e44-5510-438d-85c8-97f671076365	0	11/27/2019 9:27	user	Present test presentation deck.		INMEETING	start_presenting	Present <deck_name>test</deck_name> presentation deck.	[]		Teams	Speech	2	19.17
9cf89ec1-22f9-476b-8199-d4bf0e0bcf37	0	11/22/2019 5:36	user	Go to Cortana channel.	Sorry, I'm not able to help with this one.	TEAMSACTION	teamspace_navigate	Go to <teamspace_channel>Cortana</teamspace_channel> channel.	[]		Teams	Speech	2	19.17
a1267ea0-91e9-4c8f-b3b0-d0b37106de01	0	11/13/2019 0:43	user	Go to the Microsoft Teams team.	I'm sorry, but I can't help with that.	TEAMSACTION	teamspace_navigate	Go to the <teamspace_team>Microsoft Teams</teamspace_team> team.	[]		Teams	Speech	2	19.17
95c2ce67-96bd-4fdd-801c-760b0214cf73	0	11/5/2019 13:01	user	Go to marketing channel.		TEAMSACTION	teamspace_navigate	Go to <teamspace_channel>marketing</teamspace_channel> channel.	[]		Teams	Speech	2	19.17
f0b08945-8bf3-4ced-8758-141cb4bbe665	0	11/5/2019 12:56	user	Go to the marketing channel.		TEAMSACTION	teamspace_navigate	Go to the <teamspace_channel>marketing</teamspace_channel> channel.	[]		Teams	Speech	2	19.17
99a0c024-d1da-47cb-ba25-cc5d73b59a3e	0	11/8/2019 13:53	user	Go to Ms teams group team.		TEAMSACTION	teamspace_navigate	Go to <teamspace_team>Ms teams group</teamspace_team> team.	[]		Teams	Speech	2	19.17
76d249eb-a87b-466e-81cc-75841d73c9f4	0	11/22/2019 6:06	user	Go to teams channel.	Sorry, I'm not able to help with this one.	TEAMSACTION	teamspace_navigate	Go to <teamspace_channel>teams</teamspace_channel> channel.	[]		Teams	Speech	2	19.17
099dac07-8642-4b3a-b1b1-a2837c9eab0a	0	11/11/2019 5:48	user	Hey Cortana jump to slide 10.		INMEETING	goto_slide	Hey Cortana jump to slide <slide_number>10</slide_number>.	[]		Teams	Speech	2	19.17
56a7c1d0-d0c4-4816-a7e1-1d43e62c3281	0	11/12/2019 22:24	user	Go to the appendix slide.		INMEETING	goto_slide	Go to the <slide_name>appendix</slide_name> slide.	[]		Teams	Speech	2	19.17
21cb3266-9add-42d6-8b47-82a676621239	0	11/20/2019 2:59	user	Go to slide 4.	There's no slide %queriedSlideNumber%.	INMEETING	goto_slide	Go to slide <slide_number>4</slide_number>.	[]		Teams	Speech	2	19.17
5dd924f9-ce2d-419d-a217-162af623a066	0	11/24/2019 12:46	user	Cortana go to slide 5.		INMEETING	goto_slide	Cortana go to slide <slide_number>5</slide_number>.	[]		Teams	Speech	2	19.17
00badf35-963c-461e-8ccd-e1293e269451	0	11/22/2019 6:50	user	Hey Cortana go to slide 13.		INMEETING	goto_slide	Hey Cortana go to slide <slide_number>13</slide_number>.	[]		Teams	Speech	2	19.17
fea4b138-2289-45d6-91bb-181a417abe90	0	11/20/2019 8:46	user	Cortana navigate to slide tool.	Sorry, I couldn't navigate your presentation.	INMEETING	goto_slide	Cortana navigate to slide <slide_name>tool</slide_name>.	[]		Teams	Speech	2	19.17
788fcd71-1968-494c-82c6-5703b026e0a3	0	11/4/2019 19:12	user	Hey Cortana last slide.		INMEETING	goto_slide	Hey Cortana <slide_number>last</slide_number> slide.	[]		Teams	Speech	2	19.17
30f1cff0-6f8e-4a9b-9e3a-c98f8bec8162	0	11/26/2019 5:44	user	Go to slide.	I'm sorry, but I can't help with that.	INMEETING	goto_slide	Go to slide.	[]		Teams	Speech	2	19.17
531023a9-678a-4176-bac9-65613b538611	0	11/15/2019 6:35	user	Hey Cortana go to slide 25.	There's no slide %queriedSlideNumber%.	INMEETING	goto_slide	Hey Cortana go to slide <slide_number>25</slide_number>.	[]		Teams	Speech	2	19.17
a9815361-84f4-4b20-9069-096a8dbaa0fb	0	11/11/2019 5:50	user	Go to the final slide.		INMEETING	goto_slide	Go to the <slide_number>final</slide_number> slide.	[]		Teams	Speech	2	19.17
c3c1f73d-180b-4ad8-b2f0-1d15f7d91b25	0	11/4/2019 9:48	user	Cortana last slide.	This is the last slide of the presentation.	INMEETING	goto_slide	Cortana <slide_number>last</slide_number> slide.	[]		Teams	Speech	2	19.17
bfc92fdd-b181-43a2-ace7-4a78f7e4b186	0	11/5/2019 9:06	user	Hey Cortana go to slide #6.		INMEETING	goto_slide	Hey Cortana go to slide <slide_number>#6</slide_number>.	[]		Teams	Speech	2	19.17
1216b380-5197-46db-80e4-25d20366e429	0	11/25/2019 7:04	user	Hey Cortana go to slide 6.		INMEETING	goto_slide	Hey Cortana go to slide <slide_number>6</slide_number>.	[]		Teams	Speech	2	19.17
bdeb1076-e5d0-42ec-a5d1-e9c878029d18	0	11/7/2019 6:41	user	Go to the first slide.		INMEETING	goto_slide	Go to the <slide_number>first</slide_number> slide.	[]		Teams	Speech	2	19.17
c8aac03f-8a3e-493a-a41c-38f9e5c5f80a	0	11/5/2019 0:49	user	Jump to the dark chocolate slide.		INMEETING	goto_slide	Jump to the <slide_name>dark chocolate</slide_name> slide.	[]		Teams	Speech	2	19.17
c2df063d-ab6b-46b7-a2b9-fde88ac80f61	0	11/20/2019 8:46	user	Cortana navigate to slide 4.		INMEETING	goto_slide	Cortana navigate to slide <slide_number>4</slide_number>.	[]		Teams	Speech	2	19.17
0bb6f73d-cb80-49f1-b7e2-f4c1f38d620b	0	11/19/2019 22:51	user	Hey Cortana go to the last slide.		INMEETING	goto_slide	Hey Cortana go to the <slide_number>last</slide_number> slide.	[]		Teams	Speech	2	19.17
fab8bb09-3824-4898-94eb-4f44ca8fd0a8	0	11/5/2019 6:59	user	Hey Cortana hold this call.	The call's on hold.	COMMUNICATION	hold	Hey Cortana hold this call.	[]		Teams	Speech	2	19.17
0f65170d-bc88-4437-9383-44281606370e	0	11/6/2019 7:16	user	Cortana hold the call.	You're not on a call right now.	COMMUNICATION	hold	Cortana hold the call.	[]		Teams	Speech	2	19.17
94e6ab73-c385-4263-b7c7-bb7ee89db0d3	0	11/21/2019 12:27	user	Cortana hold call.	The call's on hold.	COMMUNICATION	hold	Cortana hold call.	[]		Teams	Speech	2	19.17
ddefac4f-9614-48be-931f-b1df362f93c4	0	11/4/2019 18:22	user	Hey Cortana yes.	I'm sorry, I don't know the answer to that one yet, but I'm always learning.	COMMON	confirm	Hey Cortana yes.	[]		Teams	Speech	2	19.17
e99ebee5-d49a-4961-9b93-e9502e3d7de0	0	11/1/2019 5:32	user	Hey Cortana yeah.		COMMON	confirm	Hey Cortana yeah.	[]		Teams	Speech	2	19.17
e81e7270-2156-4453-8130-5f0a9f685195	0	11/4/2019 8:20	user	Search interaction in messages.	I'll look up '%SearchString%'.	TEAMSACTION	teamspace_search	Search <teamspace_keyword>interaction in messages</teamspace_keyword>.	[]		Teams	Speech	2	19.17
